generator,sigma,dim_embedding,alignment,regret,per_query_alignment
CMAES,1.1688888888888889,16,0.6759319941615624,0.7700868462294713,0.4842919836572389
CMAES,1.1688888888888889,16,0.5828046602945408,1.2410750752641133,0.39072206428392153
CMAES,1.1688888888888889,16,0.7493918462661016,0.7862362847410896,0.5411860907910394
CMAES,1.1688888888888889,16,0.6415512751576194,0.9327975345925665,0.5089978639316618
CMAES,1.1688888888888889,16,0.5758560235975464,0.9292558495932967,0.5082496702993166
CMAES,1.1688888888888889,16,0.6214882645461678,1.597218172000759,0.5045888244655509
CMAES,1.1688888888888889,16,0.633938266402624,1.1468481232072623,0.6163278918778174
CMAES,1.1688888888888889,16,0.6085864441067766,1.2260786112522923,0.4648643790425722
CMAES,1.1688888888888889,16,0.5829648492850912,1.0691313449094488,0.34284343490043667
CMAES,1.1688888888888889,16,0.5976310737052273,1.556202938446196,0.5259551531618938
CMAES,1.1688888888888889,16,0.5820074150487663,1.0521457811586765,0.566661121987539
CMAES,1.1688888888888889,16,0.6468488419034227,0.9158160360823363,0.5024319433828367
CMAES,1.1688888888888889,16,0.737763287493052,0.7540654915541366,0.5603018385635761
CMAES,1.1688888888888889,16,0.6643321835013227,1.5215444830809983,0.5043564531225116
CMAES,1.1688888888888889,16,0.5019725949041053,1.8656025888996024,0.5770328996150712
CMAES,1.1688888888888889,16,0.6960569658052753,1.097512215925839,0.5486358606324224
CMAES,1.1688888888888889,16,0.6092006408117294,1.3638657214813021,0.4468363567179398
CMAES,1.1688888888888889,16,0.5902030703568598,1.257427492201235,0.4721142892221409
CMAES,1.1688888888888889,16,0.656213114728275,1.520609261769969,0.5971209504323558
CMAES,1.1688888888888889,16,0.6846862615216749,0.8448211463832759,0.46810615759214685
CMAES,1.1688888888888889,16,0.6526021832727026,1.9703155625039495,0.528969845440431
CMAES,1.1688888888888889,16,0.7184361377328102,0.7288225297945016,0.47197430470841223
CMAES,1.1688888888888889,16,0.5786055725431783,1.1244063712363153,0.4718839698551853
CMAES,1.1688888888888889,16,0.545083556792548,0.9216681173752005,0.523200630469479
CMAES,1.1688888888888889,16,0.6986253037848735,0.4710949039902582,0.5716303391120325
CMAES,1.1688888888888889,16,0.7385704571691108,1.455195854810339,0.6001983236457294
CMAES,1.1688888888888889,16,0.6248674274561321,1.6807755753357982,0.519338762309584
CMAES,1.1688888888888889,16,0.5621003845873962,1.032906531676765,0.5715011609757348
CMAES,1.1688888888888889,16,0.7143829680811224,1.1753851019879147,0.5952408220469235
CMAES,1.1688888888888889,16,0.5383226176608275,1.1984812687556359,0.6300256808616264
CMAES,1.1688888888888889,16,0.6567771242388161,1.2695445472058302,0.5289468674551007
CMAES,1.1688888888888889,16,0.6323220351939232,0.7775835606354015,0.5591685073348512
CMAES,1.1688888888888889,16,0.6447139622076644,1.9199671555517321,0.5354307359347602
CMAES,1.1688888888888889,16,0.7356275621340691,0.7057663499120325,0.47685840122315987
CMAES,1.1688888888888889,16,0.6849043271302762,0.9198748669654677,0.459137823930468
CMAES,1.1688888888888889,16,0.5706438307686438,1.3039990939842157,0.6145065583135327
CMAES,1.1688888888888889,16,0.6762638826207708,1.8327519408681558,0.5247904636530661
CMAES,1.1688888888888889,16,0.6243675332253985,1.2696333687287424,0.40736730166718954
CMAES,1.1688888888888889,16,0.6987064460429592,1.0565299834832884,0.4512852675770695
CMAES,1.1688888888888889,16,0.5663253380477762,1.7402443557860117,0.47975601184170147
CMAES,1.1688888888888889,16,0.5808498031109712,0.805956478654056,0.43793680213015695
CMAES,1.1688888888888889,16,0.5987917967902056,0.8482106354063057,0.49985485541081387
CMAES,1.1688888888888889,16,0.6295148949300842,0.7585056900195674,0.4556268939977886
CMAES,1.1688888888888889,16,0.648855943851666,1.6083930480679076,0.47307297125755743
CMAES,1.1688888888888889,16,0.6405503012974725,1.4861279478441431,0.5545726367644652
CMAES,1.1688888888888889,16,0.532519086044293,2.421673521748836,0.5185310432207854
CMAES,1.1688888888888889,16,0.6003218370919761,1.438410645908643,0.4241029087547432
CMAES,1.1688888888888889,16,0.6133216290359,1.441407805913909,0.5338331656216999
CMAES,1.1688888888888889,16,0.618151865910763,1.351110192440025,0.4268099551788213
CMAES,1.3344444444444445,16,0.49449857390345076,1.5121283787964288,0.5089716532822205
CMAES,1.3344444444444445,16,0.6536444201025888,1.7109403329882422,0.5785966238320228
CMAES,1.3344444444444445,16,0.6917602428085559,0.6101660158210052,0.3921963687525519
CMAES,1.3344444444444445,16,0.5828440449071288,1.252771428671456,0.45593216821819893
CMAES,1.3344444444444445,16,0.6003231778723855,1.1896403970594058,0.514165621542508
CMAES,1.3344444444444445,16,0.7359699643236676,1.8654338220451343,0.44842971597829934
CMAES,1.3344444444444445,16,0.701928334864767,1.6158860337146448,0.4477146788530257
CMAES,1.3344444444444445,16,0.7218556232439386,0.4804114217423815,0.6634633024157491
CMAES,1.3344444444444445,16,0.6130376541966269,1.0913980079137464,0.363635835437855
CMAES,1.3344444444444445,16,0.544219369136147,1.6647578906440221,0.5203133811679588
CMAES,1.3344444444444445,16,0.656165948420831,1.336588276881122,0.4924484160601983
CMAES,1.3344444444444445,16,0.5556663287882811,1.5174032515425597,0.5377215367261432
CMAES,1.3344444444444445,16,0.6331867735149412,1.2512687444588486,0.47527305948756776
CMAES,1.3344444444444445,16,0.6631541903600779,1.1042642484532519,0.5124693454572097
CMAES,1.3344444444444445,16,0.6288144362362225,1.715255807752606,0.5007686457562821
CMAES,1.3344444444444445,16,0.5413264214370521,0.8015646441062096,0.5495376878790021
CMAES,1.3344444444444445,16,0.6466132648986506,1.002503540291491,0.4163742588896835
CMAES,1.3344444444444445,16,0.5177731118068813,0.867503139445176,0.40988413798412693
CMAES,1.3344444444444445,16,0.6445882322342349,0.8538675178626678,0.5070403407752332
CMAES,1.3344444444444445,16,0.7174489162941885,0.741885930273588,0.4792709077205283
CMAES,1.3344444444444445,16,0.6230916111991248,1.0503727046739786,0.5947340355094826
CMAES,1.3344444444444445,16,0.7501741216539023,0.6116871579484213,0.5847173084379123
CMAES,1.3344444444444445,16,0.5968484402286596,0.8622175370120154,0.47153919348881085
CMAES,1.3344444444444445,16,0.6271030088192111,2.531182655273639,0.5961031636713877
CMAES,1.3344444444444445,16,0.6086734946481133,1.602085307170348,0.4870277833282354
CMAES,1.3344444444444445,16,0.5905347134161302,1.2068449539431303,0.5703940813109286
CMAES,1.3344444444444445,16,0.5916840732809442,1.2942940462087196,0.45581657699880374
CMAES,1.3344444444444445,16,0.6641321604865472,1.6205015220014687,0.3334030234222019
CMAES,1.3344444444444445,16,0.5295774903284431,1.8922299712869863,0.47385416339219555
CMAES,1.3344444444444445,16,0.63092429297313,1.7095012556042768,0.47365603011093765
CMAES,1.3344444444444445,16,0.5768677477491161,1.2330025025333324,0.493188611680034
CMAES,1.3344444444444445,16,0.6100515263361243,1.5660223659874253,0.5187914696147734
CMAES,1.3344444444444445,16,0.6536853252165964,0.9774371684976574,0.4913939201861926
CMAES,1.3344444444444445,16,0.7303191574041372,0.6706805763914991,0.5151107203950657
CMAES,1.3344444444444445,16,0.7269358479943655,0.7961863783128984,0.508273845754948
CMAES,1.3344444444444445,16,0.5883714039746204,1.3317993454331805,0.514023219373969
CMAES,1.3344444444444445,16,0.4898719920650343,1.3811570649223994,0.445621318033363
CMAES,1.3344444444444445,16,0.6471434720694395,1.5618812273316116,0.5273171673370812
CMAES,1.3344444444444445,16,0.6896753578085901,0.7598093957006902,0.5439889359075332
CMAES,1.3344444444444445,16,0.6779115111628775,0.5140590095125229,0.4243225667384123
CMAES,1.3344444444444445,16,0.693122619073613,1.681307953413191,0.4529990834974453
CMAES,1.3344444444444445,16,0.6138692649298284,1.2117132285232735,0.466230715925312
CMAES,1.3344444444444445,16,0.5603880035008623,1.288880720448404,0.43548240605025723
CMAES,1.3344444444444445,16,0.6262787119636279,1.2585919304141868,0.5571237309692373
CMAES,1.3344444444444445,16,0.5605502814377136,1.207198914267029,0.4115557224404337
CMAES,1.3344444444444445,16,0.6809067398965127,0.323269247989131,0.6070739463529483
CMAES,1.3344444444444445,16,0.5389839242456353,1.947831250571938,0.4149024000359573
CMAES,1.3344444444444445,16,0.5909658091191868,1.4066360569282639,0.5654802012411361
CMAES,1.3344444444444445,16,0.5746381348048669,1.2912458301048977,0.47799433883900655
CMAES,1.3344444444444445,16,0.6777227681378046,1.1773140891737945,0.3733031383386713
CMAES,1.3344444444444445,16,0.6328867477337469,0.806686723191661,0.4534375712076522
CMAES,1.3344444444444445,16,0.7357783432903509,0.5542605878721037,0.5112015365435686
CMAES,1.3344444444444445,16,0.651210393240261,1.714111814673179,0.43077421869640775
CMAES,1.3344444444444445,16,0.6246619329323041,1.0699442709718736,0.4889291637070098
CMAES,1.3344444444444445,16,0.6258082295661443,1.3796545897709136,0.5446889557181104
CMAES,1.3344444444444445,16,0.6950627034237156,1.2923959057247727,0.5969410240098928
CMAES,1.3344444444444445,16,0.6486180627768866,0.7857762080197456,0.40344227309146496
CMAES,1.3344444444444445,16,0.6397450510394255,0.909010381511179,0.4170535383551712
CMAES,1.3344444444444445,16,0.7688143846624661,0.8044191359125983,0.5064867948434849
CMAES,1.3344444444444445,16,0.6274342854017331,1.5634675435456085,0.44134203895923974
CMAES,1.5,16,0.5833565662283399,1.4111265301452756,0.5491709675862861
CMAES,1.5,16,0.6672312282682499,0.9347641673699923,0.3968024504853505
CMAES,1.5,16,0.5591478152080034,1.7192581826214024,0.45686770568455987
CMAES,1.5,16,0.6561466014255779,1.0011802770493785,0.49721573994513446
CMAES,1.5,16,0.44906662885261023,1.9564805295198315,0.5625019226473266
CMAES,1.5,16,0.6240159284118447,0.9913062115879928,0.4547280939048413
CMAES,1.5,16,0.48462456565689566,1.5612200365673985,0.4737139745353479
CMAES,1.5,16,0.5874597378491948,1.4024282775804484,0.5488984197452482
CMAES,1.5,16,0.6095548707606034,1.0130583574893186,0.5029835682730808
CMAES,1.5,16,0.5976683778112336,1.493750267283544,0.3421154586073786
CMAES,1.5,16,0.6688882814083762,1.6112412154024192,0.48845004923484725
CMAES,1.5,16,0.5735992058252949,1.760921108203525,0.33950439166648344
CMAES,1.5,16,0.6430543179465659,0.7474621549622695,0.37622097938258686
CMAES,1.5,16,0.6449400353508464,1.070740597780641,0.4367667594254901
CMAES,1.5,16,0.6438593109598053,0.8261531679012447,0.4322084626975393
CMAES,1.5,16,0.6116240245457631,1.0735592515201553,0.40330078807949865
CMAES,1.5,16,0.6765854118909722,0.6109026014638583,0.5359341224869081
CMAES,1.5,16,0.6858007393566593,0.9884562759044241,0.48073198120096045
CMAES,1.5,16,0.7237656069852118,1.0096997364528202,0.585688808404273
CMAES,1.5,16,0.5685018453109941,1.5177641546373049,0.5376008339749295
CMAES,1.5,16,0.743131807822396,1.4655083615086133,0.4723081943061523
CMAES,1.5,16,0.7287196825476798,0.5947143090740518,0.5484440995454644
CMAES,1.5,16,0.6842902873218498,0.7727748733778077,0.5447168153934369
CMAES,1.5,16,0.6179462078865859,1.653328744893453,0.5443168704549994
CMAES,1.5,16,0.6605854144614139,0.9752073036889908,0.4735020078540778
CMAES,1.5,16,0.5559620034060353,1.9002294337041217,0.4639960003325375
CMAES,1.5,16,0.6882512694738209,0.6867510214570341,0.455127880300241
CMAES,1.5,16,0.6322284819675706,1.2592919698132101,0.49056222124719695
CMAES,1.5,16,0.5975604003396773,0.8291920049019579,0.4492878827770422
CMAES,1.5,16,0.6568735836473355,0.9980896742048384,0.5868601563387336
CMAES,1.5,16,0.5806765478482434,1.9021747422040187,0.4379120440691401
CMAES,1.5,16,0.5677367480152516,1.4241847933623275,0.40022257996643484
CMAES,1.5,16,0.5540502422214488,1.7165985999313562,0.521622196617841
CMAES,1.5,16,0.5650718014577697,1.2896494636401836,0.42401032637274455
CMAES,1.5,16,0.6843573834680331,0.9387713534680746,0.526022606564411
CMAES,1.5,16,0.6556317015913722,1.261898760455864,0.4636892129692996
CMAES,1.5,16,0.629551805468174,1.6513668157811183,0.5182703228018599
CMAES,1.5,16,0.6008165181611416,3.0271165564995486,0.4668764693480736
CMAES,1.5,16,0.6119336819221145,1.3231223138412693,0.5121111787843906
CMAES,1.5,16,0.6690886460707216,0.8551340559567407,0.4868898883303194
CMAES,1.5,16,0.6389050770118866,1.3362710496831003,0.564319236710077
CMAES,1.5,16,0.7432009372972282,0.4455760694170514,0.5192888045420995
CMAES,1.5,16,0.6164973199039688,0.8157565856631876,0.513217497690425
CMAES,1.5,16,0.7027867973665918,1.5226077933560191,0.42790526272952384
CMAES,1.5,16,0.6071417942728309,1.3004315563436224,0.6270456062381508
CMAES,1.5,16,0.6671423143679586,0.8993453885695275,0.48138979597392556
CMAES,1.5,16,0.6455089580532469,1.3052744797990066,0.5131738310452617
CMAES,1.5,16,0.6646422611680638,1.546996672613074,0.5521059242103854
CMAES,1.5,16,0.5286851328323201,0.9552195204797382,0.5597227966489247
CMAES,1.5,16,0.5612189654623548,0.9376607185495852,0.5063483010885547
CMAES,1.5,16,0.6128946348471441,1.4487960904976565,0.447910950896718
CMAES,1.5,16,0.6050223954163209,1.1194951731662506,0.5365251080325015
CMAES,1.5,16,0.6402017134460016,0.8123411567279324,0.3338545039882227
CMAES,1.5,16,0.6121847144539202,1.2172838356711635,0.4282170130652811
CMAES,1.5,16,0.5814907934879439,0.5514298423452146,0.452565528180178
CMAES,1.5,16,0.5720471256748025,1.4548889412202022,0.4280780857751402
CMAES,1.5,16,0.6443446186615136,1.0798256102025967,0.44101489911731456
CMAES,1.5,16,0.6262814896338035,0.9017817531089674,0.5022962914983436
CMAES,1.5,16,0.6099130826673098,0.7781759810182673,0.5003619610362564
CMAES,1.5,16,0.5202410753157619,2.2093092250951987,0.45803595125159596
CMAESIG,0.01,16,0.6670420085267654,1.3228355328935077,0.6874302876450881
CMAESIG,0.01,16,0.5152744593478646,1.95129922687508,0.5981303547987751
CMAESIG,0.01,16,0.6761216921495022,1.4369787828933291,0.6980248159593004
CMAESIG,0.01,16,0.5763509254964889,0.8887058029069667,0.623402333493646
CMAESIG,0.01,16,0.637192313428736,1.4116586153359942,0.7051441685352926
CMAESIG,0.01,16,0.6930461881732388,1.215687222907512,0.6545521380468309
CMAESIG,0.01,16,0.7331894933489708,0.8849041330493268,0.6749060391876995
CMAESIG,0.01,16,0.4720925570625292,2.339015627891026,0.6327374151155598
CMAESIG,0.01,16,0.507053253248129,1.137464377269337,0.6776166774465915
CMAESIG,0.01,16,0.4629631820403197,1.6989594770068253,0.588797324282428
CMAESIG,0.01,16,0.578802609685109,1.8439821363784807,0.6725740963153901
CMAESIG,0.01,16,0.6645004850223892,1.6202438592553405,0.6995523889831559
CMAESIG,0.01,16,0.7159920638907503,0.7460374642307827,0.619863766359958
CMAESIG,0.01,16,0.7607273797508207,0.4964308224323666,0.7227119073871182
CMAESIG,0.01,16,0.7114737747680274,1.1350531953281098,0.764277538941143
CMAESIG,0.01,16,0.7090805894672307,1.1776711183343578,0.6960776773827191
CMAESIG,0.01,16,0.6918640560155129,1.3159779457479093,0.6860957975870439
CMAESIG,0.01,16,0.493971089069506,0.983581064396067,0.6767982577258596
CMAESIG,0.01,16,0.558806953548413,1.3334750212463127,0.6352711357898745
CMAESIG,0.01,16,0.5633697246229994,1.3031568173226462,0.7431592085461275
CMAESIG,0.01,16,0.6039138026645134,1.2212925617122605,0.597729790156876
CMAESIG,0.01,16,0.6562416588191964,1.4582119033672836,0.6717348981313425
CMAESIG,0.01,16,0.6286536007931122,0.5207703293123618,0.640623981358156
CMAESIG,0.01,16,0.7711138776583681,1.0675068114548263,0.7135961735192327
CMAESIG,0.01,16,0.5958531277405023,1.437224416755139,0.7269053472537835
CMAESIG,0.01,16,0.5683314946778888,2.249445547940896,0.5790898688838456
CMAESIG,0.01,16,0.490906852517456,1.4291474132684192,0.6538609236700672
CMAESIG,0.01,16,0.6334022412011285,1.1301367701237033,0.688094960233461
CMAESIG,0.01,16,0.6371348164016057,1.1930895106186892,0.7477225243121722
CMAESIG,0.01,16,0.4836535502493511,1.2177146143438193,0.6190587790917811
CMAESIG,0.01,16,0.6472935806508218,2.0756793357806473,0.6742341518593584
CMAESIG,0.01,16,0.6288020810588532,1.2946508883702412,0.5765473668038723
CMAESIG,0.01,16,0.5686735982341685,1.3995423537223528,0.7143690938186944
CMAESIG,0.01,16,0.6283475231739248,1.1865421777238043,0.6191113163632629
CMAESIG,0.01,16,0.5376318911396887,1.2984923169092077,0.6816712668413781
CMAESIG,0.01,16,0.5821633670886965,1.628065079999514,0.5919809088055814
CMAESIG,0.01,16,0.6823931870818297,0.6242773886551624,0.7048629556925365
CMAESIG,0.01,16,0.5797147543081943,1.908341193308083,0.61331217055882
CMAESIG,0.01,16,0.777873856945911,0.7676487206045919,0.7373852974362404
CMAESIG,0.01,16,0.5749207424508093,1.3621825589417063,0.5993896467753252
CMAESIG,0.01,16,0.665477168941947,1.56666833777044,0.6922791160610454
CMAESIG,0.01,16,0.6812489640664984,1.567544363043394,0.5976200160733378
CMAESIG,0.01,16,0.6858406446197262,0.7131070942883673,0.7834383679999039
CMAESIG,0.01,16,0.6520808010878537,0.7135519766927378,0.6690908741282929
CMAESIG,0.01,16,0.5796858084695664,0.5259795346989753,0.7105621220475764
CMAESIG,0.01,16,0.5149727136294799,1.4239952472576907,0.5802067154667537
CMAESIG,0.01,16,0.5512601091354001,1.6398536049546923,0.6613005629213732
CMAESIG,0.01,16,0.5216975267567511,1.9878478547211416,0.605296373188451
CMAESIG,0.01,16,0.3336857428341835,2.021187203605863,0.47507314012807433
CMAESIG,0.01,16,0.5707164364938145,1.6591038664084166,0.5366507332712174
CMAESIG,0.01,16,0.5656962821662928,0.8919817993020841,0.5856481183510235
CMAESIG,0.01,16,0.527882795516878,2.0125580325876338,0.6279481353339673
CMAESIG,0.01,16,0.6851960444231643,1.2525648857100888,0.7435083834874029
CMAESIG,0.01,16,0.6993882565335965,1.1163813214091747,0.7435486939763103
CMAESIG,0.01,16,0.6476457678353978,1.6360446071081889,0.6289433031050606
CMAESIG,0.01,16,0.4759911797769728,2.217119040265464,0.6410761014346642
CMAESIG,0.01,16,0.72700376845096,0.17281364322956938,0.6513471402989174
CMAESIG,0.01,16,0.7770182844472499,0.47464367721779877,0.7139671517208952
CMAESIG,0.01,16,0.6818195522138567,0.4735379302470741,0.6133225341465285
CMAESIG,0.01,16,0.392484380129821,2.679831461601156,0.5317609147042341
CMAESIG,0.17555555555555558,16,0.7049899549876556,0.7414137276291544,0.6693027955815108
CMAESIG,0.17555555555555558,16,0.6437582416579053,0.8835441509140598,0.653279670540422
CMAESIG,0.17555555555555558,16,0.7906061886442944,0.7720666372031678,0.7913828196595027
CMAESIG,0.17555555555555558,16,0.7104731617759855,1.1204421367101303,0.7246671321681699
CMAESIG,0.17555555555555558,16,0.5965067508760655,2.3708305458298193,0.5377359438978777
CMAESIG,0.17555555555555558,16,0.7460302077636211,0.6840107527750994,0.7217645072009902
CMAESIG,0.17555555555555558,16,0.576477678541465,0.6469302301979662,0.5905026920419908
CMAESIG,0.17555555555555558,16,0.7338392320809253,0.22717931328016966,0.718252063676022
CMAESIG,0.17555555555555558,16,0.6769799755978749,1.1728643244550003,0.6544760741210973
CMAESIG,0.17555555555555558,16,0.6600588857098357,0.272337240832208,0.6303231943452331
CMAESIG,0.17555555555555558,16,0.6791642466283807,1.3840462713850867,0.6198374004693404
CMAESIG,0.17555555555555558,16,0.6792879693495966,0.9613467683239365,0.6331310437272781
CMAESIG,0.17555555555555558,16,0.6254014882635489,1.1259773765570904,0.603720064054328
CMAESIG,0.17555555555555558,16,0.8332358291827116,0.6360745566251009,0.7879642102618163
CMAESIG,0.17555555555555558,16,0.730139988986342,0.25911791085452457,0.7037082384399687
CMAESIG,0.17555555555555558,16,0.6897160969391336,0.6296809125564193,0.687373787937868
CMAESIG,0.17555555555555558,16,0.7001980980858903,0.8403982284251548,0.7037851932495136
CMAESIG,0.17555555555555558,16,0.5669363373138344,0.3173059448343612,0.5635417380633159
CMAESIG,0.17555555555555558,16,0.6596711880989764,1.6422606289373096,0.6146698801190387
CMAESIG,0.17555555555555558,16,0.5903490855350542,0.7200237557399121,0.5691421823379214
CMAESIG,0.17555555555555558,16,0.776191736818613,0.22898877591889985,0.7010010784450363
CMAESIG,0.17555555555555558,16,0.6469981394884933,1.4483384567619415,0.6268724718298455
CMAESIG,0.17555555555555558,16,0.6348326496344656,0.2638998451287957,0.5770846876301757
CMAESIG,0.17555555555555558,16,0.6587278216782768,0.8432677430083022,0.6126201011064725
CMAESIG,0.17555555555555558,16,0.7592849912334524,0.24371368680373684,0.7729712265222
CMAESIG,0.17555555555555558,16,0.6542201337476937,2.0551622784393686,0.6752740237252234
CMAESIG,0.17555555555555558,16,0.752882295093598,0.8345563912580317,0.7288082030394784
CMAESIG,0.17555555555555558,16,0.6225826572568147,1.8435078286536197,0.5609355721434781
CMAESIG,0.17555555555555558,16,0.6455620073486048,1.441472820055337,0.6531758791970991
CMAESIG,0.17555555555555558,16,0.6442636413195585,0.8015110263917302,0.64559930780275
CMAESIG,0.17555555555555558,16,0.6772043315896593,0.8168994095917151,0.7050429399293859
CMAESIG,0.17555555555555558,16,0.5547963190965172,1.45961531800758,0.6004253262231413
CMAESIG,0.17555555555555558,16,0.6051947997630043,1.7829094731629611,0.5733910711315109
CMAESIG,0.17555555555555558,16,0.6882483673723737,1.4344145950406082,0.6550042659903061
CMAESIG,0.17555555555555558,16,0.6280878406747229,1.2237214001738916,0.6230432907719833
CMAESIG,0.17555555555555558,16,0.6870500636887649,0.4610201508884641,0.6302877732888738
CMAESIG,0.17555555555555558,16,0.577034018348198,2.272579440810087,0.5848827917345404
CMAESIG,0.17555555555555558,16,0.7506198006676846,1.0750942656635687,0.699516319520233
CMAESIG,0.17555555555555558,16,0.7296091710376649,0.6062614534848351,0.6716910703294885
CMAESIG,0.17555555555555558,16,0.5520662011973203,0.5550590019236635,0.4903170827953929
CMAESIG,0.17555555555555558,16,0.6714429888040028,1.7272984178933213,0.5546689784556342
CMAESIG,0.17555555555555558,16,0.7165685664695883,0.37567616180794716,0.6355775329739433
CMAESIG,0.17555555555555558,16,0.6718542317361149,1.414577323088804,0.6603991282045029
CMAESIG,0.17555555555555558,16,0.7008845595465526,0.08886122125399937,0.647716070887267
CMAESIG,0.17555555555555558,16,0.7315798624183244,1.1582101827294062,0.7209831714883599
CMAESIG,0.17555555555555558,16,0.721723396925013,0.5894209207084419,0.6287300726170272
CMAESIG,0.17555555555555558,16,0.6722611099892063,0.9331780564477186,0.656739167713701
CMAESIG,0.17555555555555558,16,0.7362529951981062,0.6701027129661358,0.7470308461558516
CMAESIG,0.17555555555555558,16,0.7669145922669935,0.4689279803407068,0.7370183362790459
CMAESIG,0.17555555555555558,16,0.6538103195235843,0.8797599572510573,0.5745225216549074
CMAESIG,0.17555555555555558,16,0.7027575057562668,0.8312302678883672,0.5669458258182059
CMAESIG,0.17555555555555558,16,0.6581563178121856,0.3523866553258123,0.6005881419975949
CMAESIG,0.17555555555555558,16,0.726447552948216,1.2182759716337241,0.7058770787845864
CMAESIG,0.17555555555555558,16,0.6043531385604329,1.279768388919282,0.5951319770968437
CMAESIG,0.17555555555555558,16,0.723066154925459,1.1057668559408806,0.6313590740749199
CMAESIG,0.17555555555555558,16,0.6942149080406714,0.1832871727099648,0.6810798903925919
CMAESIG,0.17555555555555558,16,0.5794323009814372,0.6549036903347522,0.6047734207204486
CMAESIG,0.17555555555555558,16,0.7109006999790468,1.5515427068592214,0.7161313868201498
CMAESIG,0.17555555555555558,16,0.6732124139206889,1.38323526690983,0.6851036509218625
CMAESIG,0.17555555555555558,16,0.7897404286281727,0.6316658942530426,0.7607745923540701
CMAESIG,0.34111111111111114,16,0.7628268620160865,0.7269823648570779,0.76957743129048
CMAESIG,0.34111111111111114,16,0.6629973126703116,1.1091418310337275,0.6442848636535484
CMAESIG,0.34111111111111114,16,0.6280557505938623,0.3416945929195759,0.6899220408871595
CMAESIG,0.34111111111111114,16,0.673348209375871,0.6121866843075063,0.6352855973495699
CMAESIG,0.34111111111111114,16,0.7429479640927796,0.36621675668398046,0.7491361716416183
CMAESIG,0.34111111111111114,16,0.8176247451269574,0.7108836098637509,0.7860360839866701
CMAESIG,0.34111111111111114,16,0.7483274439159552,1.041459302352575,0.6922099611482474
CMAESIG,0.34111111111111114,16,0.5596876444615847,2.26276624620932,0.5701025934419245
CMAESIG,0.34111111111111114,16,0.612136229123835,1.521886113047951,0.5701151721440145
CMAESIG,0.34111111111111114,16,0.6983877226343228,1.453095299400589,0.6346034216940951
CMAESIG,0.34111111111111114,16,0.7215829835964075,1.1028113220163067,0.6631622357747239
CMAESIG,0.34111111111111114,16,0.6883606614577374,1.441895974893428,0.6926508427018974
CMAESIG,0.34111111111111114,16,0.6749032844310009,0.8387172194810726,0.6829111047256616
CMAESIG,0.34111111111111114,16,0.7886919587489282,0.5816053016022787,0.7469060912802914
CMAESIG,0.34111111111111114,16,0.6088006746510067,1.630502093815157,0.5713496998784023
CMAESIG,0.34111111111111114,16,0.7130612651692586,0.28207949534175264,0.6655036804625124
CMAESIG,0.34111111111111114,16,0.7301498708155011,1.0527265010634586,0.6800390253060068
CMAESIG,0.34111111111111114,16,0.7392537785679653,0.7304961436962825,0.6941254131902262
CMAESIG,0.34111111111111114,16,0.5922994708715564,1.0292199759473486,0.5840406214967008
CMAESIG,0.34111111111111114,16,0.7051659993810317,1.4955046423287734,0.6512433326317525
CMAESIG,0.34111111111111114,16,0.6607420583489312,0.6079124975437201,0.665273150399528
CMAESIG,0.34111111111111114,16,0.7174618968957858,0.4302126385598051,0.749768834373201
CMAESIG,0.34111111111111114,16,0.6695749406661125,0.42028860949058316,0.6385675384179752
CMAESIG,0.34111111111111114,16,0.6695453540508981,0.6722387183881002,0.6034712711974943
CMAESIG,0.34111111111111114,16,0.6548262615070326,0.6463153661616156,0.6698017147023294
CMAESIG,0.34111111111111114,16,0.6755770786942499,1.125737706584573,0.6179285403121901
CMAESIG,0.34111111111111114,16,0.7081379755547397,0.93851506196849,0.7150594247746244
CMAESIG,0.34111111111111114,16,0.7385317059238645,1.008139187806564,0.6654817645948349
CMAESIG,0.34111111111111114,16,0.7660626376714612,0.8541769877063871,0.7727540516220616
CMAESIG,0.34111111111111114,16,0.775295208189477,0.5597077979145143,0.7364908121223868
CMAESIG,0.34111111111111114,16,0.7357731140992494,0.32227499431273665,0.7206632330819394
CMAESIG,0.34111111111111114,16,0.5497516336569648,0.6742557554607573,0.5536785350901227
CMAESIG,0.34111111111111114,16,0.7622492332783747,0.8757080158523078,0.694536728260516
CMAESIG,0.34111111111111114,16,0.7755489739587504,0.23166321173451515,0.7562881784822523
CMAESIG,0.34111111111111114,16,0.8176343782487624,0.21625163356675473,0.688959778992811
CMAESIG,0.34111111111111114,16,0.5521179778459472,1.158494071035671,0.4840154316805905
CMAESIG,0.34111111111111114,16,0.6243732755161212,0.47010538650194533,0.5698681419384091
CMAESIG,0.34111111111111114,16,0.734482767587958,0.5387439207535195,0.6924835523252157
CMAESIG,0.34111111111111114,16,0.6526594205346502,1.1853174975309753,0.5631317427222177
CMAESIG,0.34111111111111114,16,0.5984471577562792,0.8236730568536546,0.6238066656678372
CMAESIG,0.34111111111111114,16,0.755368008239445,0.9747476134369258,0.6042650126884971
CMAESIG,0.34111111111111114,16,0.7021155299357885,0.5848728493560335,0.6668404380993478
CMAESIG,0.34111111111111114,16,0.6003676026445653,0.40131782656341636,0.6280934545327889
CMAESIG,0.34111111111111114,16,0.7576302415328333,1.6120576143918157,0.6809679878333776
CMAESIG,0.34111111111111114,16,0.6243325762013743,0.7492135968039383,0.6258258900950656
